x-axis,1
second,Volt
-7.8500E+00,
-7.8400E+00,+1.2711E+00
-7.8300E+00,+1.2658E+00
-7.8200E+00,+1.2665E+00
-7.8100E+00,+1.2687E+00
-7.8000E+00,+1.2676E+00
-7.7900E+00,+1.2676E+00
-7.7800E+00,+1.2692E+00
-7.7700E+00,+1.2668E+00
-7.7600E+00,+1.2691E+00
-7.7500E+00,+1.2657E+00
-7.7400E+00,+1.2688E+00
-7.7300E+00,+1.2675E+00
-7.7200E+00,+1.2642E+00
-7.7100E+00,+1.2637E+00
-7.7000E+00,+1.2656E+00
-7.6900E+00,+1.2675E+00
-7.6800E+00,+1.2642E+00
-7.6700E+00,+1.2676E+00
-7.6600E+00,+1.2632E+00
-7.6500E+00,+1.2647E+00
-7.6400E+00,+1.2642E+00
-7.6300E+00,+1.2676E+00
-7.6200E+00,+1.2683E+00
-7.6100E+00,+1.2646E+00
-7.6000E+00,+1.2656E+00
-7.5900E+00,+1.2618E+00
-7.5800E+00,+1.2648E+00
-7.5700E+00,+1.2624E+00
-7.5600E+00,+1.2656E+00
-7.5500E+00,+1.2675E+00
-7.5400E+00,+1.2621E+00
-7.5300E+00,+1.2647E+00
-7.5200E+00,+1.2631E+00
-7.5100E+00,+1.2676E+00
-7.5000E+00,+1.2636E+00
-7.4900E+00,+1.2646E+00
-7.4800E+00,+1.2639E+00
-7.4700E+00,+1.2617E+00
-7.4600E+00,+1.2632E+00
-7.4500E+00,+1.2656E+00
-7.4400E+00,+1.2665E+00
-7.4300E+00,+1.2616E+00
-7.4200E+00,+1.2596E+00
-7.4100E+00,+1.2636E+00
-7.4000E+00,+1.2651E+00
-7.3900E+00,+1.2615E+00
-7.3800E+00,+1.2641E+00
-7.3700E+00,+1.2626E+00
-7.3600E+00,+1.2625E+00
-7.3500E+00,+1.2617E+00
-7.3400E+00,+1.2621E+00
-7.3300E+00,+1.2616E+00
-7.3200E+00,+1.2645E+00
-7.3100E+00,+1.2615E+00
-7.3000E+00,+1.2621E+00
-7.2900E+00,+1.2604E+00
-7.2800E+00,+1.2587E+00
-7.2700E+00,+1.2597E+00
-7.2600E+00,+1.2621E+00
-7.2500E+00,+1.2627E+00
-7.2400E+00,+1.2622E+00
-7.2300E+00,+1.2576E+00
-7.2200E+00,+1.2600E+00
-7.2100E+00,+1.2617E+00
-7.2000E+00,+1.2587E+00
-7.1900E+00,+1.2577E+00
-7.1800E+00,+1.2605E+00
-7.1700E+00,+1.2565E+00
-7.1600E+00,+1.2590E+00
-7.1500E+00,+1.2577E+00
-7.1400E+00,+1.2592E+00
-7.1300E+00,+1.2595E+00
-7.1200E+00,+1.2625E+00
-7.1100E+00,+1.2615E+00
-7.1000E+00,+1.2587E+00
-7.0900E+00,+1.2576E+00
-7.0800E+00,+1.2585E+00
-7.0700E+00,+1.2596E+00
-7.0600E+00,+1.2572E+00
-7.0500E+00,+1.2595E+00
-7.0400E+00,+1.2567E+00
-7.0300E+00,+1.2576E+00
-7.0200E+00,+1.2587E+00
-7.0100E+00,+1.2566E+00
-7.0000E+00,+1.2576E+00
-6.9900E+00,+1.2576E+00
-6.9800E+00,+1.2592E+00
-6.9700E+00,+1.2576E+00
-6.9600E+00,+1.2582E+00
-6.9500E+00,+1.2576E+00
-6.9400E+00,+1.2576E+00
-6.9300E+00,+1.2566E+00
-6.9200E+00,+1.2585E+00
-6.9100E+00,+1.2556E+00
-6.9000E+00,+1.2572E+00
-6.8900E+00,+1.2556E+00
-6.8800E+00,+1.2570E+00
-6.8700E+00,+1.2556E+00
-6.8600E+00,+1.2572E+00
-6.8500E+00,+1.2555E+00
-6.8400E+00,+1.2547E+00
-6.8300E+00,+1.2538E+00
-6.8200E+00,+1.2540E+00
-6.8100E+00,+1.2545E+00
-6.8000E+00,+1.2585E+00
-6.7900E+00,+1.2556E+00
-6.7800E+00,+1.2556E+00
-6.7700E+00,+1.2566E+00
-6.7600E+00,+1.2556E+00
-6.7500E+00,+1.2573E+00
-6.7400E+00,+1.2540E+00
-6.7300E+00,+1.2544E+00
-6.7200E+00,+1.2533E+00
-6.7100E+00,+1.2516E+00
-6.7000E+00,+1.2540E+00
-6.6900E+00,+1.2525E+00
-6.6800E+00,+1.2570E+00
-6.6700E+00,+1.2536E+00
-6.6600E+00,+1.2572E+00
-6.6500E+00,+1.2555E+00
-6.6400E+00,+1.2530E+00
-6.6300E+00,+1.2555E+00
-6.6200E+00,+1.2543E+00
-6.6100E+00,+1.2556E+00
-6.6000E+00,+1.2521E+00
-6.5900E+00,+1.2536E+00
-6.5800E+00,+1.2551E+00
-6.5700E+00,+1.2536E+00
-6.5600E+00,+1.2556E+00
-6.5500E+00,+1.2536E+00
-6.5400E+00,+1.2551E+00
-6.5300E+00,+1.2525E+00
-6.5200E+00,+1.2516E+00
-6.5100E+00,+1.2555E+00
-6.5000E+00,+1.2536E+00
-6.4900E+00,+1.2536E+00
-6.4800E+00,+1.2516E+00
-6.4700E+00,+1.2535E+00
-6.4600E+00,+1.2531E+00
-6.4500E+00,+1.2526E+00
-6.4400E+00,+1.2545E+00
-6.4300E+00,+1.2517E+00
-6.4200E+00,+1.2572E+00
-6.4100E+00,+1.2525E+00
-6.4000E+00,+1.2536E+00
-6.3900E+00,+1.2615E+00
-6.3800E+00,+1.2636E+00
-6.3700E+00,+1.2778E+00
-6.3600E+00,+1.2938E+00
-6.3500E+00,+1.2999E+00
-6.3400E+00,+1.3103E+00
-6.3300E+00,+1.3207E+00
-6.3200E+00,+1.3265E+00
-6.3100E+00,+1.3340E+00
-6.3000E+00,+1.3404E+00
-6.2900E+00,+1.3522E+00
-6.2800E+00,+1.3558E+00
-6.2700E+00,+1.3641E+00
-6.2600E+00,+1.3713E+00
-6.2500E+00,+1.3773E+00
-6.2400E+00,+1.3816E+00
-6.2300E+00,+1.3902E+00
-6.2200E+00,+1.3907E+00
-6.2100E+00,+1.3964E+00
-6.2000E+00,+1.4034E+00
-6.1900E+00,+1.4122E+00
-6.1800E+00,+1.4117E+00
-6.1700E+00,+1.4193E+00
-6.1600E+00,+1.4279E+00
-6.1500E+00,+1.4324E+00
-6.1400E+00,+1.4362E+00
-6.1300E+00,+1.4467E+00
-6.1200E+00,+1.4506E+00
-6.1100E+00,+1.4545E+00
-6.1000E+00,+1.4570E+00
-6.0900E+00,+1.4585E+00
-6.0800E+00,+1.4641E+00
-6.0700E+00,+1.4646E+00
-6.0600E+00,+1.4711E+00
-6.0500E+00,+1.4728E+00
-6.0400E+00,+1.4807E+00
-6.0300E+00,+1.4806E+00
-6.0200E+00,+1.4827E+00
-6.0100E+00,+1.4869E+00
-6.0000E+00,+1.4899E+00
-5.9900E+00,+1.4947E+00
-5.9800E+00,+1.4921E+00
-5.9700E+00,+1.4999E+00
-5.9600E+00,+1.5008E+00
-5.9500E+00,+1.5068E+00
-5.9400E+00,+1.5093E+00
-5.9300E+00,+1.5129E+00
-5.9200E+00,+1.5149E+00
-5.9100E+00,+1.5188E+00
-5.9000E+00,+1.5209E+00
-5.8900E+00,+1.5220E+00
-5.8800E+00,+1.5261E+00
-5.8700E+00,+1.5289E+00
-5.8600E+00,+1.5330E+00
-5.8500E+00,+1.5360E+00
-5.8400E+00,+1.5384E+00
-5.8300E+00,+1.5469E+00
-5.8200E+00,+1.5495E+00
-5.8100E+00,+1.5529E+00
-5.8000E+00,+1.5565E+00
-5.7900E+00,+1.5590E+00
-5.7800E+00,+1.5622E+00
-5.7700E+00,+1.5671E+00
-5.7600E+00,+1.5614E+00
-5.7500E+00,+1.5711E+00
-5.7400E+00,+1.5696E+00
-5.7300E+00,+1.5701E+00
-5.7200E+00,+1.5717E+00
-5.7100E+00,+1.5752E+00
-5.7000E+00,+1.5756E+00
-5.6900E+00,+1.5772E+00
-5.6800E+00,+1.5792E+00
-5.6700E+00,+1.5793E+00
-5.6600E+00,+1.5785E+00
-5.6500E+00,+1.5822E+00
-5.6400E+00,+1.5809E+00
-5.6300E+00,+1.5871E+00
-5.6200E+00,+1.5828E+00
-5.6100E+00,+1.5832E+00
-5.6000E+00,+1.5812E+00
-5.5900E+00,+1.5791E+00
-5.5800E+00,+1.5705E+00
-5.5700E+00,+1.5511E+00
-5.5600E+00,+1.5154E+00
-5.5500E+00,+1.4989E+00
-5.5400E+00,+1.4843E+00
-5.5300E+00,+1.4646E+00
-5.5200E+00,+1.4520E+00
-5.5100E+00,+1.4365E+00
-5.5000E+00,+1.4229E+00
-5.4900E+00,+1.4144E+00
-5.4800E+00,+1.4072E+00
-5.4700E+00,+1.3962E+00
-5.4600E+00,+1.3878E+00
-5.4500E+00,+1.3801E+00
-5.4400E+00,+1.3747E+00
-5.4300E+00,+1.3702E+00
-5.4200E+00,+1.3666E+00
-5.4100E+00,+1.3592E+00
-5.4000E+00,+1.3521E+00
-5.3900E+00,+1.3520E+00
-5.3800E+00,+1.3460E+00
-5.3700E+00,+1.3440E+00
-5.3600E+00,+1.3380E+00
-5.3500E+00,+1.3360E+00
-5.3400E+00,+1.3360E+00
-5.3300E+00,+1.3360E+00
-5.3200E+00,+1.3334E+00
-5.3100E+00,+1.3279E+00
-5.3000E+00,+1.3259E+00
-5.2900E+00,+1.3239E+00
-5.2800E+00,+1.3248E+00
-5.2700E+00,+1.3219E+00
-5.2600E+00,+1.3235E+00
-5.2500E+00,+1.3167E+00
-5.2400E+00,+1.3185E+00
-5.2300E+00,+1.3198E+00
-5.2200E+00,+1.3179E+00
-5.2100E+00,+1.3160E+00
-5.2000E+00,+1.3139E+00
-5.1900E+00,+1.3097E+00
-5.1800E+00,+1.3103E+00
-5.1700E+00,+1.3128E+00
-5.1600E+00,+1.3127E+00
-5.1500E+00,+1.3117E+00
-5.1400E+00,+1.3094E+00
-5.1300E+00,+1.3099E+00
-5.1200E+00,+1.3084E+00
-5.1100E+00,+1.3039E+00
-5.1000E+00,+1.3065E+00
-5.0900E+00,+1.3049E+00
-5.0800E+00,+1.3033E+00
-5.0700E+00,+1.3000E+00
-5.0600E+00,+1.3014E+00
-5.0500E+00,+1.3009E+00
-5.0400E+00,+1.3012E+00
-5.0300E+00,+1.2979E+00
-5.0200E+00,+1.2982E+00
-5.0100E+00,+1.2977E+00
-5.0000E+00,+1.2978E+00
-4.9900E+00,+1.2920E+00
-4.9800E+00,+1.2942E+00
-4.9700E+00,+1.2957E+00
-4.9600E+00,+1.2958E+00
-4.9500E+00,+1.2917E+00
-4.9400E+00,+1.2938E+00
-4.9300E+00,+1.2887E+00
-4.9200E+00,+1.2877E+00
-4.9100E+00,+1.2858E+00
-4.9000E+00,+1.2889E+00
-4.8900E+00,+1.2837E+00
-4.8800E+00,+1.2837E+00
-4.8700E+00,+1.2778E+00
-4.8600E+00,+1.2833E+00
-4.8500E+00,+1.2788E+00
-4.8400E+00,+1.2788E+00
-4.8300E+00,+1.2796E+00
-4.8200E+00,+1.2737E+00
-4.8100E+00,+1.2758E+00
-4.8000E+00,+1.2694E+00
-4.7900E+00,+1.2717E+00
-4.7800E+00,+1.2712E+00
-4.7700E+00,+1.2717E+00
-4.7600E+00,+1.2731E+00
-4.7500E+00,+1.2716E+00
-4.7400E+00,+1.2737E+00
-4.7300E+00,+1.2688E+00
-4.7200E+00,+1.2688E+00
-4.7100E+00,+1.2697E+00
-4.7000E+00,+1.2690E+00
-4.6900E+00,+1.2707E+00
-4.6800E+00,+1.2668E+00
-4.6700E+00,+1.2678E+00
-4.6600E+00,+1.2701E+00
-4.6500E+00,+1.2676E+00
-4.6400E+00,+1.2691E+00
-4.6300E+00,+1.2658E+00
-4.6200E+00,+1.2681E+00
-4.6100E+00,+1.2698E+00
-4.6000E+00,+1.2682E+00
-4.5900E+00,+1.2657E+00
-4.5800E+00,+1.2670E+00
-4.5700E+00,+1.2686E+00
-4.5600E+00,+1.2680E+00
-4.5500E+00,+1.2676E+00
-4.5400E+00,+1.2672E+00
-4.5300E+00,+1.2667E+00
-4.5200E+00,+1.2651E+00
-4.5100E+00,+1.2675E+00
-4.5000E+00,+1.2649E+00
-4.4900E+00,+1.2637E+00
-4.4800E+00,+1.2662E+00
-4.4700E+00,+1.2655E+00
-4.4600E+00,+1.2656E+00
-4.4500E+00,+1.2644E+00
-4.4400E+00,+1.2656E+00
-4.4300E+00,+1.2657E+00
-4.4200E+00,+1.2672E+00
-4.4100E+00,+1.2647E+00
-4.4000E+00,+1.2636E+00
-4.3900E+00,+1.2675E+00
-4.3800E+00,+1.2625E+00
-4.3700E+00,+1.2658E+00
-4.3600E+00,+1.2642E+00
-4.3500E+00,+1.2656E+00
-4.3400E+00,+1.2661E+00
-4.3300E+00,+1.2647E+00
-4.3200E+00,+1.2636E+00
-4.3100E+00,+1.2637E+00
-4.3000E+00,+1.2621E+00
-4.2900E+00,+1.2656E+00
-4.2800E+00,+1.2651E+00
-4.2700E+00,+1.2597E+00
-4.2600E+00,+1.2621E+00
-4.2500E+00,+1.2627E+00
-4.2400E+00,+1.2651E+00
-4.2300E+00,+1.2617E+00
-4.2200E+00,+1.2632E+00
-4.2100E+00,+1.2615E+00
-4.2000E+00,+1.2587E+00
-4.1900E+00,+1.2617E+00
-4.1800E+00,+1.2656E+00
-4.1700E+00,+1.2627E+00
-4.1600E+00,+1.2590E+00
-4.1500E+00,+1.2634E+00
-4.1400E+00,+1.2589E+00
-4.1300E+00,+1.2635E+00
-4.1200E+00,+1.2605E+00
-4.1100E+00,+1.2577E+00
-4.1000E+00,+1.2600E+00
-4.0900E+00,+1.2616E+00
-4.0800E+00,+1.2631E+00
-4.0700E+00,+1.2635E+00
-4.0600E+00,+1.2612E+00
-4.0500E+00,+1.2585E+00
-4.0400E+00,+1.2602E+00
-4.0300E+00,+1.2636E+00
-4.0200E+00,+1.2621E+00
-4.0100E+00,+1.2585E+00
-4.0000E+00,+1.2582E+00
-3.9900E+00,+1.2597E+00
-3.9800E+00,+1.2596E+00
-3.9700E+00,+1.2617E+00
-3.9600E+00,+1.2605E+00
-3.9500E+00,+1.2615E+00
-3.9400E+00,+1.2607E+00
-3.9300E+00,+1.2607E+00
-3.9200E+00,+1.2596E+00
-3.9100E+00,+1.2576E+00
-3.9000E+00,+1.2580E+00
-3.8900E+00,+1.2585E+00
-3.8800E+00,+1.2582E+00
-3.8700E+00,+1.2636E+00
-3.8600E+00,+1.2596E+00
-3.8500E+00,+1.2615E+00
-3.8400E+00,+1.2596E+00
-3.8300E+00,+1.2575E+00
-3.8200E+00,+1.2592E+00
-3.8100E+00,+1.2587E+00
-3.8000E+00,+1.2553E+00
-3.7900E+00,+1.2575E+00
-3.7800E+00,+1.2572E+00
-3.7700E+00,+1.2596E+00
-3.7600E+00,+1.2610E+00
-3.7500E+00,+1.2537E+00
-3.7400E+00,+1.2607E+00
-3.7300E+00,+1.2576E+00
-3.7200E+00,+1.2576E+00
-3.7100E+00,+1.2556E+00
-3.7000E+00,+1.2576E+00
-3.6900E+00,+1.2566E+00
-3.6800E+00,+1.2579E+00
-3.6700E+00,+1.2577E+00
-3.6600E+00,+1.2560E+00
-3.6500E+00,+1.2565E+00
-3.6400E+00,+1.2553E+00
-3.6300E+00,+1.2595E+00
-3.6200E+00,+1.2572E+00
-3.6100E+00,+1.2576E+00
-3.6000E+00,+1.2553E+00
-3.5900E+00,+1.2556E+00
-3.5800E+00,+1.2529E+00
-3.5700E+00,+1.2526E+00
-3.5600E+00,+1.2576E+00
-3.5500E+00,+1.2595E+00
-3.5400E+00,+1.2549E+00
-3.5300E+00,+1.2544E+00
-3.5200E+00,+1.2547E+00
-3.5100E+00,+1.2535E+00
-3.5000E+00,+1.2560E+00
-3.4900E+00,+1.2556E+00
-3.4800E+00,+1.2545E+00
-3.4700E+00,+1.2536E+00
-3.4600E+00,+1.2558E+00
-3.4500E+00,+1.2555E+00
-3.4400E+00,+1.2541E+00
-3.4300E+00,+1.2575E+00
-3.4200E+00,+1.2567E+00
-3.4100E+00,+1.2536E+00
-3.4000E+00,+1.2550E+00
-3.3900E+00,+1.2536E+00
-3.3800E+00,+1.2516E+00
-3.3700E+00,+1.2545E+00
-3.3600E+00,+1.2550E+00
-3.3500E+00,+1.2536E+00
-3.3400E+00,+1.2551E+00
-3.3300E+00,+1.2565E+00
-3.3200E+00,+1.2541E+00
-3.3100E+00,+1.2555E+00
-3.3000E+00,+1.2531E+00
-3.2900E+00,+1.2556E+00
-3.2800E+00,+1.2602E+00
-3.2700E+00,+1.2598E+00
-3.2600E+00,+1.2826E+00
-3.2500E+00,+1.2958E+00
-3.2400E+00,+1.3038E+00
-3.2300E+00,+1.3140E+00
-3.2200E+00,+1.3219E+00
-3.2100E+00,+1.3329E+00
-3.2000E+00,+1.3371E+00
-3.1900E+00,+1.3440E+00
-3.1800E+00,+1.3521E+00
-3.1700E+00,+1.3601E+00
-3.1600E+00,+1.3696E+00
-3.1500E+00,+1.3722E+00
-3.1400E+00,+1.3762E+00
-3.1300E+00,+1.3822E+00
-3.1200E+00,+1.3891E+00
-3.1100E+00,+1.3944E+00
-3.1000E+00,+1.3994E+00
-3.0900E+00,+1.4043E+00
-3.0800E+00,+1.4104E+00
-3.0700E+00,+1.4144E+00
-3.0600E+00,+1.4188E+00
-3.0500E+00,+1.4314E+00
-3.0400E+00,+1.4356E+00
-3.0300E+00,+1.4346E+00
-3.0200E+00,+1.4481E+00
-3.0100E+00,+1.4479E+00
-3.0000E+00,+1.4540E+00
-2.9900E+00,+1.4586E+00
-2.9800E+00,+1.4602E+00
-2.9700E+00,+1.4657E+00
-2.9600E+00,+1.4707E+00
-2.9500E+00,+1.4744E+00
-2.9400E+00,+1.4787E+00
-2.9300E+00,+1.4788E+00
-2.9200E+00,+1.4816E+00
-2.9100E+00,+1.4827E+00
-2.9000E+00,+1.4899E+00
-2.8900E+00,+1.4877E+00
-2.8800E+00,+1.4948E+00
-2.8700E+00,+1.4967E+00
-2.8600E+00,+1.4992E+00
-2.8500E+00,+1.5048E+00
-2.8400E+00,+1.5060E+00
-2.8300E+00,+1.5108E+00
-2.8200E+00,+1.5113E+00
-2.8100E+00,+1.5149E+00
-2.8000E+00,+1.5189E+00
-2.7900E+00,+1.5210E+00
-2.7800E+00,+1.5213E+00
-2.7700E+00,+1.5259E+00
-2.7600E+00,+1.5295E+00
-2.7500E+00,+1.5369E+00
-2.7400E+00,+1.5394E+00
-2.7300E+00,+1.5420E+00
-2.7200E+00,+1.5465E+00
-2.7100E+00,+1.5512E+00
-2.7000E+00,+1.5535E+00
-2.6900E+00,+1.5551E+00
-2.6800E+00,+1.5640E+00
-2.6700E+00,+1.5632E+00
-2.6600E+00,+1.5663E+00
-2.6500E+00,+1.5682E+00
-2.6400E+00,+1.5726E+00
-2.6300E+00,+1.5713E+00
-2.6200E+00,+1.5763E+00
-2.6100E+00,+1.5772E+00
-2.6000E+00,+1.5752E+00
-2.5900E+00,+1.5811E+00
-2.5800E+00,+1.5788E+00
-2.5700E+00,+1.5811E+00
-2.5600E+00,+1.5798E+00
-2.5500E+00,+1.5794E+00
-2.5400E+00,+1.5796E+00
-2.5300E+00,+1.5822E+00
-2.5200E+00,+1.5832E+00
-2.5100E+00,+1.5832E+00
-2.5000E+00,+1.5828E+00
-2.4900E+00,+1.5783E+00
-2.4800E+00,+1.5743E+00
-2.4700E+00,+1.5691E+00
-2.4600E+00,+1.5441E+00
-2.4500E+00,+1.5086E+00
-2.4400E+00,+1.4962E+00
-2.4300E+00,+1.4769E+00
-2.4200E+00,+1.4622E+00
-2.4100E+00,+1.4475E+00
-2.4000E+00,+1.4325E+00
-2.3900E+00,+1.4224E+00
-2.3800E+00,+1.4104E+00
-2.3700E+00,+1.4014E+00
-2.3600E+00,+1.3943E+00
-2.3500E+00,+1.3863E+00
-2.3400E+00,+1.3724E+00
-2.3300E+00,+1.3743E+00
-2.3200E+00,+1.3681E+00
-2.3100E+00,+1.3621E+00
-2.3000E+00,+1.3577E+00
-2.2900E+00,+1.3519E+00
-2.2800E+00,+1.3495E+00
-2.2700E+00,+1.3460E+00
-2.2600E+00,+1.3409E+00
-2.2500E+00,+1.3380E+00
-2.2400E+00,+1.3365E+00
-2.2300E+00,+1.3339E+00
-2.2200E+00,+1.3340E+00
-2.2100E+00,+1.3308E+00
-2.2000E+00,+1.3294E+00
-2.1900E+00,+1.3261E+00
-2.1800E+00,+1.3259E+00
-2.1700E+00,+1.3218E+00
-2.1600E+00,+1.3225E+00
-2.1500E+00,+1.3238E+00
-2.1400E+00,+1.3219E+00
-2.1300E+00,+1.3179E+00
-2.1200E+00,+1.3170E+00
-2.1100E+00,+1.3139E+00
-2.1000E+00,+1.3163E+00
-2.0900E+00,+1.3119E+00
-2.0800E+00,+1.3133E+00
-2.0700E+00,+1.3119E+00
-2.0600E+00,+1.3114E+00
-2.0500E+00,+1.3109E+00
-2.0400E+00,+1.3093E+00
-2.0300E+00,+1.3098E+00
-2.0200E+00,+1.3078E+00
-2.0100E+00,+1.3078E+00
-2.0000E+00,+1.3053E+00
-1.9900E+00,+1.3077E+00
-1.9800E+00,+1.3074E+00
-1.9700E+00,+1.3019E+00
-1.9600E+00,+1.3030E+00
-1.9500E+00,+1.3039E+00
-1.9400E+00,+1.3038E+00
-1.9300E+00,+1.2997E+00
-1.9200E+00,+1.2984E+00
-1.9100E+00,+1.2979E+00
-1.9000E+00,+1.2982E+00
-1.8900E+00,+1.2999E+00
-1.8800E+00,+1.2978E+00
-1.8700E+00,+1.2939E+00
-1.8600E+00,+1.2938E+00
-1.8500E+00,+1.2958E+00
-1.8400E+00,+1.2921E+00
-1.8300E+00,+1.2898E+00
-1.8200E+00,+1.2877E+00
-1.8100E+00,+1.2868E+00
-1.8000E+00,+1.2857E+00
-1.7900E+00,+1.2819E+00
-1.7800E+00,+1.2833E+00
-1.7700E+00,+1.2848E+00
-1.7600E+00,+1.2788E+00
-1.7500E+00,+1.2818E+00
-1.7400E+00,+1.2781E+00
-1.7300E+00,+1.2806E+00
-1.7200E+00,+1.2791E+00
-1.7100E+00,+1.2777E+00
-1.7000E+00,+1.2793E+00
-1.6900E+00,+1.2757E+00
-1.6800E+00,+1.2713E+00
-1.6700E+00,+1.2737E+00
-1.6600E+00,+1.2692E+00
-1.6500E+00,+1.2718E+00
-1.6400E+00,+1.2708E+00
-1.6300E+00,+1.2676E+00
-1.6200E+00,+1.2685E+00
-1.6100E+00,+1.2708E+00
-1.6000E+00,+1.2697E+00
-1.5900E+00,+1.2696E+00
-1.5800E+00,+1.2676E+00
-1.5700E+00,+1.2697E+00
-1.5600E+00,+1.2656E+00
-1.5500E+00,+1.2656E+00
-1.5400E+00,+1.2670E+00
-1.5300E+00,+1.2707E+00
-1.5200E+00,+1.2691E+00
-1.5100E+00,+1.2715E+00
-1.5000E+00,+1.2652E+00
-1.4900E+00,+1.2667E+00
-1.4800E+00,+1.2691E+00
-1.4700E+00,+1.2695E+00
-1.4600E+00,+1.2672E+00
-1.4500E+00,+1.2658E+00
-1.4400E+00,+1.2671E+00
-1.4300E+00,+1.2676E+00
-1.4200E+00,+1.2668E+00
-1.4100E+00,+1.2658E+00
-1.4000E+00,+1.2648E+00
-1.3900E+00,+1.2677E+00
-1.3800E+00,+1.2676E+00
-1.3700E+00,+1.2655E+00
-1.3600E+00,+1.2645E+00
-1.3500E+00,+1.2675E+00
-1.3400E+00,+1.2641E+00
-1.3300E+00,+1.2667E+00
-1.3200E+00,+1.2648E+00
-1.3100E+00,+1.2674E+00
-1.3000E+00,+1.2645E+00
-1.2900E+00,+1.2648E+00
-1.2800E+00,+1.2671E+00
-1.2700E+00,+1.2636E+00
-1.2600E+00,+1.2661E+00
-1.2500E+00,+1.2655E+00
-1.2400E+00,+1.2676E+00
-1.2300E+00,+1.2616E+00
-1.2200E+00,+1.2672E+00
-1.2100E+00,+1.2568E+00
-1.2000E+00,+1.2570E+00
